dim,ts_name,best_value,steps_to_best_value
bier127,Const_100,589846,64
bier127,Linear,584576,33
bier127,ReciprocalV1,593511,135
bier127,ReciprocalV2,582187,221
bier127,GeometricV1,595135,253
bier127,GeometricV2,585681,387
bier127,LogarithmicV1,589830,182
bier127,LogarithmicV2,580341,444
eil76,Const_100,2214,28
eil76,Linear,2285,0
eil76,ReciprocalV1,2263,33
eil76,ReciprocalV2,2159,110
eil76,GeometricV1,2253,267
eil76,GeometricV2,2190,225
eil76,LogarithmicV1,2285,0
eil76,LogarithmicV2,2281,0
d493,Const_100,428748,1973
d493,Linear,424263,1958
d493,ReciprocalV1,431413,1459
d493,ReciprocalV2,409982,1982
d493,GeometricV1,426500,1234
d493,GeometricV2,430760,703
d493,LogarithmicV1,425664,1885
d493,LogarithmicV2,431375,1852
gr96,Const_100,343169,177
gr96,Linear,334781,171
gr96,ReciprocalV1,336763,74
gr96,ReciprocalV2,317782,71
gr96,GeometricV1,331093,45
gr96,GeometricV2,330545,210
gr96,LogarithmicV1,337537,21
gr96,LogarithmicV2,317562,328
gr229,Const_100,1299390,156
gr229,Linear,1245438,594
gr229,ReciprocalV1,1288109,52
gr229,ReciprocalV2,1237297,864
gr229,GeometricV1,1280720,315
gr229,GeometricV2,1259214,627
gr229,LogarithmicV1,1257159,924
gr229,LogarithmicV2,1242660,929
pr152,Const_100,987856,180
pr152,Linear,946582,505
pr152,ReciprocalV1,946202,343
pr152,ReciprocalV2,973123,634
pr152,GeometricV1,935115,99
pr152,GeometricV2,961015,112
pr152,LogarithmicV1,961779,84
pr152,LogarithmicV2,999989,130
pr439,Const_100,1790006,130
pr439,Linear,1821973,1752
pr439,ReciprocalV1,1851891,617
pr439,ReciprocalV2,1766380,138
pr439,GeometricV1,1829900,273
pr439,GeometricV2,1786997,1290
pr439,LogarithmicV1,1784141,1234
pr439,LogarithmicV2,1843386,1710
gr229,Const_100,1255951,616
gr229,Linear,1276431,268
gr229,ReciprocalV1,1282157,415
gr229,ReciprocalV2,1244935,562
gr229,GeometricV1,1275024,95
gr229,GeometricV2,1237350,600
gr229,LogarithmicV1,1285483,30
gr229,LogarithmicV2,1268832,295
pr264,Const_100,1017153,210
pr264,Linear,1022976,345
